transaction_id,decline_code,payment_method,amount,hour_of_day,is_recurring,prior_failures_7d,past_success_rate,past_attempts_30d,account_age_days,avg_txn_amount,true_root_cause,_customer_quality
txn_003640,NSF,card,521.71,14,False,0,0.452,4,270,1882.47,insufficient_funds,0.3609828345901195
txn_003641,91,upi,311.19,1,True,0,0.205,3,1702,784.52,bank_gateway_timeout,0.2439976721759797
txn_003642,05,card,196.95,4,False,0,0.677,3,1710,1157.68,insufficient_funds,0.6765301075603501
txn_003643,05,upi,237.07,1,False,3,0.284,4,1966,510.78,card_expired_invalid,0.44922500887022343
txn_003644,12,upi,453.22,1,True,0,0.66,6,1383,137.98,issuer_declined_generic,0.7321399474937881
txn_003645,51,card,39.5,19,False,0,0.959,1,1344,517.09,insufficient_funds,0.9369490179208296
txn_003646,51,card,2424.49,4,False,3,0.812,3,1799,379.69,insufficient_funds,0.7358893919673801
txn_003647,TIMEOUT,netbanking,1266.29,20,True,0,0.549,1,1860,596.45,network_technical_error,0.5968449785980802
txn_003648,05,card,1421.89,22,True,0,0.814,6,53,383.88,risk_fraud_hold,0.6004848985188825
txn_003649,5XX_ERROR,upi,1806.06,22,True,1,0.775,2,1251,788.62,network_technical_error,0.7502261612993206
txn_003650,INSUFF_BAL,wallet,865.53,14,True,4,0.766,1,1514,470.26,insufficient_funds,0.8673990437594605
txn_003651,05,upi,1138.13,23,True,0,0.478,2,1962,1493.46,issuer_declined_generic,0.37502843511094686
txn_003652,05,upi,855.54,2,False,1,0.502,5,107,1231.11,issuer_declined_generic,0.6020474037956068
txn_003653,05,card,4437.82,20,True,1,0.178,4,1593,263.9,insufficient_funds,0.15198504576769298
txn_003654,GTW_TIMEOUT,card,331.38,2,False,0,0.476,3,1109,2336.86,bank_gateway_timeout,0.5507361295585003
txn_003655,INVALID_CARD_NO,upi,2235.89,8,False,1,0.808,4,1358,322.7,card_expired_invalid,0.9168349305685392
txn_003656,5XX_ERROR,card,273.71,7,False,1,1.0,3,1999,216.09,network_technical_error,0.9542024509834364
txn_003657,05,upi,248.66,11,False,0,0.429,6,1977,1910.95,risk_fraud_hold,0.4501531308226781
txn_003658,GENERIC_DECLINE,card,176.76,15,False,1,0.758,4,367,367.86,issuer_declined_generic,0.6198306636703151
txn_003659,TIMEOUT,card,107.34,19,True,0,0.407,5,968,733.5,network_technical_error,0.4887799294642802
txn_003660,NSF,upi,1183.98,14,False,1,0.189,6,826,183.49,insufficient_funds,0.31327350353362476
txn_003661,51,card,287.85,21,False,0,0.31,4,967,461.26,insufficient_funds,0.34809363902656104
txn_003662,INVALID_CARD_NO,upi,1280.71,14,True,1,0.419,2,839,592.67,card_expired_invalid,0.18820733409850293
txn_003663,5XX_ERROR,card,5413.04,8,True,1,0.254,7,1703,449.19,network_technical_error,0.18708017510676692
txn_003664,RISK_HOLD,card,540.7,13,True,1,0.449,7,1779,397.9,risk_fraud_hold,0.4046649205079189
txn_003665,NSF,upi,1341.06,15,False,1,0.726,6,1348,692.96,insufficient_funds,0.6793636492314086
txn_003666,5XX_ERROR,upi,2789.64,11,True,2,0.428,2,1292,1790.11,network_technical_error,0.4670681015337863
txn_003667,96,upi,1233.44,4,False,0,0.343,4,289,259.4,bank_gateway_timeout,0.12479333610130303
txn_003668,INVALID_CARD_NO,card,1029.22,6,False,3,0.459,6,692,53.12,card_expired_invalid,0.42266905071514027
txn_003669,BANK_UNAVAILABLE,upi,140.99,0,False,1,0.717,2,616,2297.37,bank_gateway_timeout,0.6879223942219114
txn_003670,91,upi,1024.26,14,False,1,0.345,3,230,344.36,bank_gateway_timeout,0.2662953913184606
txn_003671,5XX_ERROR,card,1757.83,8,False,3,0.42,2,1169,374.98,network_technical_error,0.5216231230623591
txn_003672,INVALID_CARD_NO,card,6577.95,18,True,0,0.505,1,1283,385.53,card_expired_invalid,0.5755137635599633
txn_003673,RISK_HOLD,upi,600.12,22,False,1,0.192,3,32,176.2,risk_fraud_hold,0.21161298717494445
txn_003674,05,upi,3444.93,23,False,1,0.235,5,921,448.13,insufficient_funds,0.15557545047573543
txn_003675,14,wallet,453.69,15,False,0,0.493,4,1021,502.8,card_expired_invalid,0.5967779743830571
txn_003676,91,upi,2505.23,22,False,1,0.353,4,913,1027.87,network_technical_error,0.3579601856012009
txn_003677,GENERIC_DECLINE,card,359.38,21,False,1,0.59,1,468,384.65,issuer_declined_generic,0.6065777449372215
txn_003678,91,upi,1030.11,22,True,1,0.473,7,49,57.89,network_technical_error,0.599272246995144
txn_003679,51,card,437.32,8,True,3,0.542,6,474,174.63,insufficient_funds,0.5829753107255792
txn_003680,91,upi,905.62,7,False,1,0.274,1,1974,2029.38,bank_gateway_timeout,0.23027608412625197
txn_003681,68,netbanking,902.71,1,False,1,0.097,6,1790,287.1,bank_gateway_timeout,0.21583615083278265
txn_003682,51,card,994.17,13,False,0,0.797,6,1392,1148.05,insufficient_funds,0.684462808277122
txn_003683,BANK_UNAVAILABLE,card,374.71,8,False,1,0.849,3,565,325.89,bank_gateway_timeout,0.8119248103546456
txn_003684,14,card,852.13,20,False,0,0.709,3,40,1499.42,card_expired_invalid,0.6814987579715196
txn_003685,NSF,card,1309.18,10,False,0,0.726,4,1796,734.42,insufficient_funds,0.7248491292236714
txn_003686,51,card,626.59,4,True,0,0.689,1,855,155.81,insufficient_funds,0.7761822647991955
txn_003687,68,card,345.13,16,False,0,0.254,4,1067,206.24,bank_gateway_timeout,0.3059137744928509
txn_003688,51,upi,393.48,6,False,2,0.822,3,1934,149.94,insufficient_funds,0.7932972263693596
txn_003689,14,wallet,2669.83,23,False,1,0.395,4,1855,1656.51,card_expired_invalid,0.44719045500838783
txn_003690,5XX_ERROR,card,905.82,13,False,2,0.531,4,1104,188.9,network_technical_error,0.516296661033978
txn_003691,14,card,4172.38,7,False,0,0.302,2,1458,459.78,card_expired_invalid,0.3735597643712833
txn_003692,91,card,687.57,14,False,3,0.583,4,1117,613.84,bank_gateway_timeout,0.5472123004254399
txn_003693,14,upi,761.8,18,False,0,0.662,3,828,830.48,card_expired_invalid,0.6203346404277474
txn_003694,INSUFF_BAL,wallet,1619.91,8,False,1,0.618,3,479,419.46,insufficient_funds,0.748303890754904
txn_003695,51,card,1650.32,21,False,3,0.355,4,71,137.62,issuer_declined_generic,0.3492986295267395
txn_003696,51,netbanking,3909.26,2,False,1,0.589,4,1882,198.98,issuer_declined_generic,0.7110811726201078
txn_003697,68,netbanking,83.12,5,False,0,0.488,3,1783,232.3,bank_gateway_timeout,0.6364615834815275
txn_003698,51,card,1514.88,4,False,2,0.877,6,786,47.08,insufficient_funds,0.9243286589041189
txn_003699,12,card,278.19,18,False,0,0.803,2,1414,1024.12,issuer_declined_generic,0.5788500105323301
txn_003700,14,wallet,782.97,10,False,1,0.932,4,204,1102.61,card_expired_invalid,0.869595146510316
txn_003701,GTW_TIMEOUT,netbanking,264.29,22,False,2,0.271,5,270,227.74,bank_gateway_timeout,0.1592529157862009
txn_003702,51,upi,1134.44,6,False,1,0.222,9,1720,2451.69,insufficient_funds,0.1736476209321821
txn_003703,GTW_TIMEOUT,card,277.13,18,True,0,0.846,2,1870,598.01,bank_gateway_timeout,0.8295038308300328
txn_003704,91,card,110.62,16,False,1,0.383,4,1220,1552.29,network_technical_error,0.31184358727693307
txn_003705,EXPIRED_CARD,card,250.58,9,False,1,0.553,2,977,1445.05,card_expired_invalid,0.6037199917930213
txn_003706,05,upi,3136.05,22,False,0,0.741,5,1298,581.63,card_expired_invalid,0.7032856447872929
txn_003707,GTW_TIMEOUT,upi,1867.73,13,False,0,0.79,3,60,87.42,bank_gateway_timeout,0.6959202625214448
txn_003708,05,card,3609.92,11,True,1,0.759,1,643,811.63,card_expired_invalid,0.70297254425547
txn_003709,96,upi,103.52,17,False,2,0.963,4,592,1125.98,network_technical_error,0.863617189424638
txn_003710,51,upi,6334.83,21,False,2,0.4,5,1048,346.35,insufficient_funds,0.3857118722198053
txn_003711,51,wallet,12309.22,19,False,2,0.83,5,1719,781.19,insufficient_funds,0.6948808433277437
txn_003712,59,upi,283.15,3,False,0,0.27,4,170,646.34,risk_fraud_hold,0.2868041909678784
txn_003713,05,wallet,1351.8,17,True,1,0.643,4,838,256.39,risk_fraud_hold,0.47360288559811187
txn_003714,NSF,card,449.42,12,True,0,0.64,5,1531,601.92,insufficient_funds,0.594505931699182
txn_003715,INSUFF_BAL,wallet,2104.18,23,False,1,0.387,4,1615,399.73,insufficient_funds,0.4174995220416829
txn_003716,INSUFF_BAL,upi,5480.68,21,False,0,0.265,2,1715,967.84,insufficient_funds,0.35972658305791033
txn_003717,51,upi,304.41,20,False,2,0.602,3,806,368.7,insufficient_funds,0.6667396871056309
txn_003718,INVALID_CARD_NO,card,210.76,3,False,0,0.287,3,1893,326.47,card_expired_invalid,0.3636716768756786
txn_003719,91,card,673.0,5,False,1,0.784,5,268,129.32,bank_gateway_timeout,0.791074697504413
txn_003720,05,card,48942.85,21,False,1,0.556,9,1633,6041.74,risk_fraud_hold,0.6579119672702581
txn_003721,GENERIC_DECLINE,card,2262.75,23,True,1,0.798,6,390,423.02,issuer_declined_generic,0.6941499337463811
txn_003722,51,card,1555.54,18,False,0,0.388,4,1353,214.75,insufficient_funds,0.3789129138360865
txn_003723,GTW_TIMEOUT,upi,2779.16,16,True,1,0.162,4,1762,1216.23,bank_gateway_timeout,0.156047980857062
txn_003724,51,card,3241.12,12,False,1,0.4,2,1379,801.85,insufficient_funds,0.49293173994216744
txn_003725,RISK_HOLD,card,1297.68,21,False,1,0.499,1,363,1150.78,risk_fraud_hold,0.5602919928766037
txn_003726,05,card,847.12,2,False,0,0.182,6,1754,1279.33,insufficient_funds,0.359374862728856
txn_003727,59,wallet,475.26,11,False,3,0.714,3,1870,1992.34,risk_fraud_hold,0.5847413929555417
txn_003728,GTW_TIMEOUT,card,1142.52,2,False,3,0.611,5,974,229.35,bank_gateway_timeout,0.7241235501204633
txn_003729,12,upi,3161.24,21,True,1,0.63,5,577,770.14,issuer_declined_generic,0.7372906397073146
txn_003730,51,card,2959.27,9,False,1,1.0,3,1285,137.13,insufficient_funds,0.9614892291241085
txn_003731,91,upi,490.33,23,True,1,0.456,3,1943,489.45,bank_gateway_timeout,0.42500475601617677
txn_003732,14,card,791.93,1,True,0,0.57,6,1937,1300.69,card_expired_invalid,0.5600123338916445
txn_003733,51,netbanking,240.81,19,False,1,0.497,3,194,271.72,insufficient_funds,0.4698361484910508
txn_003734,GTW_TIMEOUT,card,2929.19,5,False,1,0.318,4,277,6191.12,bank_gateway_timeout,0.24202854707938976
txn_003735,51,card,1588.25,19,True,0,0.47,3,1097,677.24,issuer_declined_generic,0.4615560725454865
txn_003736,RISK_HOLD,card,664.04,19,False,1,0.0,1,1723,108.82,risk_fraud_hold,0.06003334426436107
txn_003737,51,wallet,564.87,5,True,1,0.863,4,72,1346.46,insufficient_funds,0.8039112381783512
txn_003738,59,card,309.01,9,True,1,0.36,5,1373,6125.36,risk_fraud_hold,0.326411746272866
txn_003739,GENERIC_DECLINE,upi,982.99,3,False,0,0.656,2,513,71.06,issuer_declined_generic,0.5621093760636979
txn_003740,INSUFF_BAL,netbanking,4654.6,15,False,0,0.19,4,591,1358.91,insufficient_funds,0.2899928520938978
txn_003741,EXPIRED_CARD,wallet,379.57,18,False,0,0.44,4,1710,247.31,card_expired_invalid,0.49808529598373036
txn_003742,NSF,wallet,197.67,1,False,2,0.532,4,577,630.16,insufficient_funds,0.5005837863709542
txn_003743,DO_NOT_HONOR,card,1023.54,16,False,4,0.443,5,374,179.62,issuer_declined_generic,0.518296475938724
txn_003744,14,upi,3299.12,6,False,3,0.021,6,1928,1561.65,card_expired_invalid,0.2089310121799921
txn_003745,51,upi,2581.18,14,True,2,0.214,5,1783,483.75,insufficient_funds,0.19772860686674262
txn_003746,91,upi,3423.31,22,True,2,0.799,3,1849,2122.58,bank_gateway_timeout,0.7277234734113064
txn_003747,GENERIC_DECLINE,upi,508.93,10,False,3,0.313,4,1180,237.55,issuer_declined_generic,0.32343997735335406
txn_003748,INVALID_CARD_NO,upi,2383.62,17,True,1,0.539,7,524,541.0,card_expired_invalid,0.494930348790926
txn_003749,91,card,1353.06,1,False,3,0.782,5,1453,65.78,network_technical_error,0.7495672314013417
txn_003750,12,upi,672.6,1,False,1,0.776,3,1523,8934.8,issuer_declined_generic,0.7753468762132721
txn_003751,51,upi,927.09,13,False,0,0.563,4,719,4535.35,insufficient_funds,0.5523592910342424
txn_003752,96,wallet,2213.42,15,False,1,0.425,5,1161,5879.74,network_technical_error,0.3171105824089227
txn_003753,12,upi,1684.96,12,False,1,0.7,5,1969,3081.29,issuer_declined_generic,0.7770494476877771
txn_003754,51,netbanking,1643.43,16,False,1,0.437,4,1148,368.37,insufficient_funds,0.37510383200756947
txn_003755,NSF,wallet,1880.71,17,False,2,0.0,3,1653,636.42,insufficient_funds,0.03103067308627657
txn_003756,91,card,574.83,23,False,3,0.494,7,59,890.2,bank_gateway_timeout,0.5577817660152709
txn_003757,INSUFF_BAL,card,209.06,2,False,2,0.701,4,1823,967.25,insufficient_funds,0.6056175484818979
txn_003758,CONN_RESET,wallet,419.77,9,False,2,0.739,3,1929,222.4,network_technical_error,0.8353728964936146
txn_003759,51,upi,2372.44,9,True,2,0.234,3,292,211.49,insufficient_funds,0.25365553353246933
txn_003760,INSUFF_BAL,card,187.35,12,True,0,0.618,4,868,174.67,insufficient_funds,0.42949110501638593
txn_003761,GTW_TIMEOUT,card,908.14,10,False,0,0.922,2,534,434.18,bank_gateway_timeout,0.8400801655010688
txn_003762,GENERIC_DECLINE,card,1058.9,17,False,0,0.109,5,1106,483.02,issuer_declined_generic,0.1682456350879089
txn_003763,96,card,1995.76,11,False,1,0.375,4,1682,422.98,network_technical_error,0.42066225385623385
txn_003764,05,netbanking,221.07,9,False,0,0.588,5,373,855.1,insufficient_funds,0.6020205938565023
txn_003765,05,card,75.36,0,False,0,0.869,4,1339,166.85,insufficient_funds,0.7639355436162895
txn_003766,05,upi,479.46,8,True,2,0.424,5,258,283.05,issuer_declined_generic,0.5038496559850412
txn_003767,05,netbanking,1664.45,14,True,0,0.379,6,770,310.97,insufficient_funds,0.46412357840278495
txn_003768,INSUFF_BAL,netbanking,4140.93,23,False,1,0.674,4,1095,1508.62,insufficient_funds,0.6171078973625871
txn_003769,51,card,430.19,4,False,2,0.757,8,929,810.37,insufficient_funds,0.8914554630296809
txn_003770,CONN_RESET,card,356.75,18,True,1,0.414,6,242,932.81,network_technical_error,0.486687913736456
txn_003771,05,card,1176.22,21,True,1,0.908,3,877,261.4,issuer_declined_generic,0.9150318542134337
txn_003772,14,card,8903.73,12,True,3,0.43,6,668,692.63,card_expired_invalid,0.4323701821522
txn_003773,RISK_HOLD,card,1493.14,15,True,0,0.385,3,1116,306.61,risk_fraud_hold,0.4945380418554521
txn_003774,CONN_RESET,upi,1619.25,4,True,0,0.252,5,665,317.29,network_technical_error,0.2233930240260061
txn_003775,TIMEOUT,card,7739.93,19,False,0,0.573,5,978,962.54,network_technical_error,0.5287324850194505
txn_003776,BANK_UNAVAILABLE,card,2505.44,15,False,0,0.75,4,1907,348.31,bank_gateway_timeout,0.8032250462979492
txn_003777,96,card,1079.06,11,True,1,0.728,2,909,598.54,network_technical_error,0.595381414502854
txn_003778,05,card,261.49,15,False,2,0.899,4,1466,507.81,issuer_declined_generic,0.8718946821186083
txn_003779,96,card,972.8,8,False,0,0.56,2,656,205.57,bank_gateway_timeout,0.6407071397410651
txn_003780,14,upi,1988.75,4,False,0,0.556,4,1348,373.34,card_expired_invalid,0.4264089902072771
txn_003781,91,upi,285.56,6,False,1,0.726,6,898,379.37,network_technical_error,0.7683221770678513
txn_003782,51,upi,2508.87,0,True,0,0.642,6,1244,454.1,insufficient_funds,0.6274945897335128
txn_003783,68,card,794.23,9,False,1,0.095,3,355,109.63,bank_gateway_timeout,0.1341179047882552
txn_003784,05,upi,711.51,10,True,0,0.285,8,1668,320.77,insufficient_funds,0.23473139289356829
txn_003785,INSUFF_BAL,netbanking,322.47,22,False,0,0.232,4,382,1655.49,insufficient_funds,0.27039733189319076
txn_003786,NSF,upi,1321.36,10,False,2,0.096,7,340,1030.08,insufficient_funds,0.12942383352707357
txn_003787,51,upi,1903.19,22,False,0,0.48,2,1376,446.1,insufficient_funds,0.4927325772234484
txn_003788,GENERIC_DECLINE,upi,276.52,3,False,0,0.328,1,593,204.44,issuer_declined_generic,0.3678373864086572
txn_003789,51,card,1584.61,22,False,2,0.434,6,1929,735.39,insufficient_funds,0.34778985668809725
txn_003790,05,wallet,2404.94,10,True,1,0.409,4,1363,1750.54,issuer_declined_generic,0.5091965046890219
txn_003791,TIMEOUT,upi,2265.65,18,False,1,0.761,4,425,3032.2,network_technical_error,0.764370189842393
txn_003792,BANK_UNAVAILABLE,upi,1156.07,5,False,2,0.788,4,1946,393.87,bank_gateway_timeout,0.7813247902795719
txn_003793,05,upi,629.77,4,False,2,0.578,4,1825,230.42,issuer_declined_generic,0.5883109676364227
txn_003794,GENERIC_DECLINE,card,671.99,13,False,0,0.96,5,590,1076.81,issuer_declined_generic,0.8821375924637588
txn_003795,BANK_UNAVAILABLE,card,193.91,17,True,1,0.553,6,1251,952.52,bank_gateway_timeout,0.6733567702155734
txn_003796,54,upi,449.44,6,False,1,0.773,11,882,672.12,card_expired_invalid,0.7275480759265652
txn_003797,59,upi,650.86,8,False,0,0.435,3,1905,352.41,risk_fraud_hold,0.5350759154938138
txn_003798,EXPIRED_CARD,netbanking,368.99,10,False,2,0.891,2,1923,179.68,card_expired_invalid,0.931281272580282
txn_003799,05,upi,1054.65,10,False,1,0.376,3,791,1305.83,card_expired_invalid,0.48372064485591326
txn_003800,NSF,card,4632.33,23,False,1,0.577,4,1812,1630.33,insufficient_funds,0.603656090843621
txn_003801,96,upi,5638.39,11,False,1,0.037,5,1380,464.06,bank_gateway_timeout,0.08278274089783408
txn_003802,51,card,471.72,18,True,0,0.719,6,185,3679.53,insufficient_funds,0.5876299519228596
txn_003803,DO_NOT_HONOR,upi,6227.53,6,False,0,0.334,4,1088,842.37,issuer_declined_generic,0.31507289657837595
txn_003804,91,upi,3115.61,16,False,1,0.861,8,781,558.38,bank_gateway_timeout,0.8254688446106284
txn_003805,GENERIC_DECLINE,card,417.15,4,True,1,0.386,1,1955,203.8,issuer_declined_generic,0.474487095569016
txn_003806,14,card,1551.99,17,True,1,0.322,4,391,121.45,card_expired_invalid,0.2630523589573477
txn_003807,GENERIC_DECLINE,upi,875.85,2,False,1,0.567,5,121,398.63,issuer_declined_generic,0.4358155153450329
txn_003808,96,wallet,93.01,7,False,2,0.939,4,284,961.75,network_technical_error,0.8696159094632342
txn_003809,GTW_TIMEOUT,card,219.87,10,True,1,0.499,3,118,6860.82,bank_gateway_timeout,0.6039200030025978
txn_003810,14,upi,1957.19,22,True,0,0.93,5,1000,711.63,card_expired_invalid,0.967003538303188
txn_003811,05,card,162.49,14,True,1,0.957,3,1728,1202.62,issuer_declined_generic,0.9479079503917609
txn_003812,CONN_RESET,card,6519.31,4,False,0,0.452,4,987,290.83,network_technical_error,0.4979209298778174
txn_003813,NSF,upi,2699.7,21,False,1,0.849,5,107,819.47,insufficient_funds,0.64627650413467
txn_003814,12,wallet,1902.09,19,False,0,0.111,4,1725,719.08,issuer_declined_generic,0.1497913040732705
txn_003815,51,card,161.59,0,False,0,0.042,8,1814,258.4,insufficient_funds,0.0457167597126901
txn_003816,96,card,2836.52,3,True,1,0.59,7,1522,2535.59,network_technical_error,0.6378906075001838
txn_003817,12,card,2582.57,1,True,2,0.457,5,188,581.7,issuer_declined_generic,0.43820268351246516
txn_003818,96,upi,2416.54,5,True,0,0.325,3,453,2008.94,network_technical_error,0.2140766436740322
txn_003819,05,card,2525.58,17,False,0,0.316,3,225,671.59,insufficient_funds,0.3069373522706659
txn_003820,INSUFF_BAL,card,6118.34,4,False,1,0.327,8,1325,477.52,insufficient_funds,0.34477017415905853
txn_003821,14,upi,402.99,18,False,2,0.447,6,662,304.52,card_expired_invalid,0.5329518720470316
txn_003822,NSF,upi,722.5,9,True,0,0.58,6,103,468.55,insufficient_funds,0.48333204571498617
txn_003823,51,card,340.16,0,False,2,0.437,3,1453,2877.56,insufficient_funds,0.448021136723917
txn_003824,NSF,upi,2119.73,13,False,1,0.697,6,1485,270.79,insufficient_funds,0.7115933972557407
txn_003825,05,netbanking,688.5,18,True,1,0.693,3,1154,1295.07,insufficient_funds,0.8798076000732065
txn_003826,05,upi,206.41,8,True,1,0.6,1,345,487.27,insufficient_funds,0.6104250867061404
txn_003827,05,upi,975.32,13,False,2,0.272,5,1818,1199.3,card_expired_invalid,0.3043246585788043
txn_003828,91,upi,98.75,19,False,1,0.114,2,797,818.01,bank_gateway_timeout,0.26024645884869896
txn_003829,NSF,card,972.12,7,True,2,0.297,4,1259,175.34,insufficient_funds,0.21790638072970764
txn_003830,59,card,1025.67,8,False,1,0.103,2,26,785.0,risk_fraud_hold,0.14594023652573201
txn_003831,RISK_HOLD,card,549.93,15,False,0,0.388,1,1191,5800.71,risk_fraud_hold,0.2367864395194133
txn_003832,51,upi,2711.23,22,False,2,0.272,6,1784,904.59,insufficient_funds,0.1592080383318947
txn_003833,05,card,122.44,7,False,1,0.616,9,1141,1680.86,card_expired_invalid,0.6736158757660085
txn_003834,CONN_RESET,upi,995.86,5,False,1,0.543,3,562,895.36,network_technical_error,0.4333113602693537
txn_003835,51,netbanking,1113.84,10,False,0,0.573,5,812,1462.97,insufficient_funds,0.4443688659247706
txn_003836,TIMEOUT,card,854.79,1,False,2,0.251,4,531,324.4,network_technical_error,0.2960573916631245
txn_003837,05,card,3474.11,11,True,0,0.091,4,1278,589.08,insufficient_funds,0.17349593113034104
txn_003838,NSF,upi,441.88,8,False,2,0.0,2,1065,1603.71,insufficient_funds,0.09146771686960765
txn_003839,05,card,808.37,7,False,2,0.375,5,1946,468.64,issuer_declined_generic,0.3445083736760447
txn_003840,RISK_HOLD,card,1010.02,6,True,0,0.614,4,48,1943.34,risk_fraud_hold,0.6920611118800085
txn_003841,05,card,582.79,7,True,0,0.684,4,1944,243.83,issuer_declined_generic,0.6507861318437851
txn_003842,96,wallet,159.48,7,False,1,0.226,3,557,705.43,bank_gateway_timeout,0.2717631199082257
txn_003843,5XX_ERROR,upi,4750.1,21,False,1,0.317,4,222,513.44,network_technical_error,0.37928614515890796
txn_003844,INSUFF_BAL,card,378.9,3,True,2,0.512,10,521,9304.71,insufficient_funds,0.5572216150156452
txn_003845,INSUFF_BAL,upi,386.92,9,False,1,0.611,7,911,450.44,insufficient_funds,0.7145449125276803
txn_003846,51,card,76.07,8,True,0,0.559,2,1499,1012.54,insufficient_funds,0.6035911702962924
txn_003847,12,card,955.76,6,False,1,0.879,3,1185,90.79,issuer_declined_generic,0.9378706490293509
txn_003848,51,upi,1086.94,3,False,0,0.457,3,458,206.89,insufficient_funds,0.45853217907033955
txn_003849,05,upi,3567.43,12,False,2,0.207,2,1432,903.03,issuer_declined_generic,0.19844263074070348
txn_003850,NSF,wallet,594.14,12,False,4,0.361,6,78,510.87,insufficient_funds,0.4469673397327924
txn_003851,NSF,upi,1186.78,3,False,3,0.597,4,601,520.79,insufficient_funds,0.5089153249378602
txn_003852,51,upi,2700.5,23,True,0,0.826,5,1922,480.59,insufficient_funds,0.8382992226193811
txn_003853,91,netbanking,4105.76,13,False,2,0.479,2,1965,552.79,network_technical_error,0.35858571710785286
txn_003854,05,card,1354.14,18,False,2,0.94,5,633,120.12,issuer_declined_generic,0.9203503138463949
txn_003855,51,upi,610.52,20,False,0,0.456,2,831,609.86,insufficient_funds,0.4509517986677029
txn_003856,61,wallet,3374.85,6,False,0,0.573,5,707,534.16,risk_fraud_hold,0.6124286777897094
txn_003857,91,upi,3471.32,11,True,1,0.692,3,571,1932.32,bank_gateway_timeout,0.6423245942243035
txn_003858,TIMEOUT,card,133.55,19,False,2,0.396,4,377,1533.25,network_technical_error,0.3933270779137933
txn_003859,INSUFF_BAL,wallet,1319.36,0,True,1,0.163,7,1560,39.3,insufficient_funds,0.0946470884810458
txn_003860,NSF,card,2634.46,6,False,1,0.326,7,1304,319.05,insufficient_funds,0.19772992812202334
txn_003861,INSUFF_BAL,card,1987.15,21,True,2,0.047,6,1176,4032.34,insufficient_funds,0.10465587870107193
txn_003862,TIMEOUT,upi,667.21,15,False,1,0.213,3,1549,1645.69,network_technical_error,0.16423993963164876
txn_003863,91,card,530.14,18,False,0,0.225,6,1809,1086.65,network_technical_error,0.17785987327194747
txn_003864,INSUFF_BAL,card,4088.44,11,True,0,0.599,4,1707,402.33,insufficient_funds,0.5627070193288286
txn_003865,68,card,1176.44,23,False,2,0.771,5,213,1394.23,bank_gateway_timeout,0.8058191282732722
txn_003866,59,card,734.3,15,True,0,0.155,4,1535,146.16,risk_fraud_hold,0.18822664816219234
txn_003867,INSUFF_BAL,card,769.4,19,True,1,0.689,5,110,377.69,insufficient_funds,0.7359214654912054
txn_003868,NSF,card,897.21,13,False,0,0.243,3,1426,939.02,insufficient_funds,0.2908011027437508
txn_003869,INSUFF_BAL,card,761.23,20,True,0,0.108,1,1886,1221.23,insufficient_funds,0.17530722722766282
txn_003870,05,netbanking,3190.15,16,True,1,0.57,2,1863,825.84,issuer_declined_generic,0.5788288656968771
txn_003871,91,card,1454.05,21,False,0,0.763,6,892,985.92,network_technical_error,0.8241199663716849
txn_003872,51,upi,1349.91,1,False,3,0.26,4,1940,783.82,insufficient_funds,0.22551900131839153
txn_003873,INSUFF_BAL,wallet,720.91,6,True,1,0.493,4,433,485.29,insufficient_funds,0.4882960817012369
txn_003874,68,card,1697.42,9,True,2,0.154,4,1841,2541.97,bank_gateway_timeout,0.14008522210370913
txn_003875,68,wallet,332.94,23,True,0,0.633,3,1486,4235.9,bank_gateway_timeout,0.6553091159620735
txn_003876,05,upi,1092.64,6,True,2,0.219,3,1585,632.2,insufficient_funds,0.2137779775639605
txn_003877,51,wallet,150.37,6,True,1,0.678,6,1994,205.35,insufficient_funds,0.6974831122495032
txn_003878,INSUFF_BAL,card,683.7,14,False,1,0.559,4,1533,525.88,insufficient_funds,0.49656604744422417
txn_003879,NSF,upi,506.73,23,False,1,0.094,4,1997,725.49,insufficient_funds,0.12977356067147944
txn_003880,12,card,870.1,23,False,0,0.646,3,870,72.97,issuer_declined_generic,0.6160458888158388
txn_003881,GTW_TIMEOUT,netbanking,568.83,19,False,2,0.726,4,1926,2536.33,bank_gateway_timeout,0.830876276169688
txn_003882,TIMEOUT,card,1586.14,19,False,0,0.317,3,1628,351.32,network_technical_error,0.2600284121452355
txn_003883,12,card,424.21,17,True,1,0.317,7,314,290.97,issuer_declined_generic,0.36143549134711167
txn_003884,91,upi,2335.75,9,False,0,0.019,6,746,473.64,bank_gateway_timeout,0.0919582010310425
txn_003885,GENERIC_DECLINE,card,4967.98,5,False,0,0.312,4,1700,414.57,issuer_declined_generic,0.4027201757173436
txn_003886,INSUFF_BAL,card,273.07,15,True,0,0.6,3,1235,703.93,insufficient_funds,0.6972207539420572
txn_003887,RISK_HOLD,card,1774.52,7,False,0,0.334,3,249,1465.07,risk_fraud_hold,0.3721207596030103
txn_003888,5XX_ERROR,card,668.1,21,False,0,0.759,4,1190,2381.65,network_technical_error,0.6394977098576433
txn_003889,VELOCITY_BLOCK,card,2506.66,3,True,2,0.442,4,714,1466.36,risk_fraud_hold,0.4934273698440413
txn_003890,91,card,272.24,20,True,1,0.21,3,230,259.1,bank_gateway_timeout,0.38678644507441984
txn_003891,59,card,3384.93,7,True,1,0.575,2,357,596.43,risk_fraud_hold,0.5462018844894946
txn_003892,INSUFF_BAL,upi,594.95,14,True,2,0.359,8,412,738.54,insufficient_funds,0.44790087603756595
