transaction_id,amount,true_root_cause,pred_root_cause,prediction_confidence,action_taken,escalation_reason,cooldown_hours,recovered,amount_recovered
txn_003593,1521.86,issuer_declined_generic,issuer_declined_generic,0.99,immediate_retry,,0.0,False,0.0
txn_000796,321.96,risk_fraud_hold,risk_fraud_hold,0.992,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_003059,3967.28,insufficient_funds,insufficient_funds,0.995,delayed_retry,,48.0,False,0.0
txn_002438,517.08,issuer_declined_generic,insufficient_funds,0.444,manual_review,low_confidence_prediction,,False,0.0
txn_003581,1778.54,insufficient_funds,insufficient_funds,0.982,delayed_retry,,48.0,True,1778.54
txn_002805,67.01,insufficient_funds,insufficient_funds,0.991,delayed_retry,,48.0,False,0.0
txn_001640,155.45,card_expired_invalid,card_expired_invalid,0.991,card_update_nudge,,0.0,False,0.0
txn_003108,339.34,insufficient_funds,issuer_declined_generic,0.626,immediate_retry,,0.0,False,0.0
txn_005542,859.44,card_expired_invalid,card_expired_invalid,0.995,card_update_nudge,,0.0,False,0.0
txn_003472,3717.11,issuer_declined_generic,issuer_declined_generic,0.993,immediate_retry,,0.0,False,0.0
txn_002660,1418.09,insufficient_funds,insufficient_funds,0.993,delayed_retry,,48.0,False,0.0
txn_001045,1056.68,insufficient_funds,insufficient_funds,0.994,delayed_retry,,48.0,False,0.0
txn_000121,1045.26,issuer_declined_generic,issuer_declined_generic,0.402,manual_review,low_confidence_prediction,,False,0.0
txn_005310,640.19,issuer_declined_generic,issuer_declined_generic,0.995,manual_review,retry_cap_exceeded,,False,0.0
txn_005436,454.54,network_technical_error,bank_gateway_timeout,0.889,immediate_retry,,0.0,False,0.0
txn_004012,154.22,insufficient_funds,insufficient_funds,0.993,delayed_retry,,48.0,True,154.22
txn_005930,252.59,insufficient_funds,insufficient_funds,0.822,delayed_retry,,48.0,False,0.0
txn_002322,2682.04,issuer_declined_generic,insufficient_funds,0.894,delayed_retry,,48.0,False,0.0
txn_004041,241.42,card_expired_invalid,card_expired_invalid,0.993,card_update_nudge,,0.0,False,0.0
txn_000977,150.9,risk_fraud_hold,risk_fraud_hold,0.993,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_005294,680.82,insufficient_funds,insufficient_funds,0.896,delayed_retry,,48.0,True,680.82
txn_000388,2778.45,network_technical_error,network_technical_error,0.992,immediate_retry,,0.0,False,0.0
txn_000774,1771.52,issuer_declined_generic,issuer_declined_generic,0.995,immediate_retry,,0.0,False,0.0
txn_005829,561.48,issuer_declined_generic,issuer_declined_generic,0.994,immediate_retry,,0.0,False,0.0
txn_005813,151.79,insufficient_funds,insufficient_funds,0.997,delayed_retry,,48.0,True,151.79
txn_003920,476.69,bank_gateway_timeout,network_technical_error,0.768,immediate_retry,,0.0,False,0.0
txn_001873,222.71,bank_gateway_timeout,bank_gateway_timeout,0.994,immediate_retry,,0.0,False,0.0
txn_003379,1260.28,insufficient_funds,issuer_declined_generic,0.571,immediate_retry,,0.0,False,0.0
txn_003342,152.32,issuer_declined_generic,issuer_declined_generic,0.997,immediate_retry,,0.0,False,0.0
txn_004829,457.01,risk_fraud_hold,risk_fraud_hold,0.995,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_001881,380.19,card_expired_invalid,card_expired_invalid,0.992,card_update_nudge,,0.0,True,380.19
txn_004279,3303.02,insufficient_funds,issuer_declined_generic,0.44,manual_review,low_confidence_prediction,,False,0.0
txn_000647,2357.08,card_expired_invalid,card_expired_invalid,0.992,card_update_nudge,,0.0,False,0.0
txn_003670,1024.26,bank_gateway_timeout,bank_gateway_timeout,0.887,immediate_retry,,0.0,False,0.0
txn_004835,6302.05,insufficient_funds,insufficient_funds,0.994,delayed_retry,,48.0,True,6302.05
txn_001458,221.75,insufficient_funds,insufficient_funds,0.992,delayed_retry,,48.0,False,0.0
txn_000359,1037.64,insufficient_funds,insufficient_funds,0.995,delayed_retry,,48.0,True,1037.64
txn_001368,127.94,risk_fraud_hold,risk_fraud_hold,0.995,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_003153,711.1,network_technical_error,bank_gateway_timeout,0.493,immediate_retry,,0.0,True,711.1
txn_000454,464.35,risk_fraud_hold,risk_fraud_hold,0.994,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_000005,225.4,issuer_declined_generic,issuer_declined_generic,0.343,manual_review,low_confidence_prediction,,False,0.0
txn_000751,2407.27,bank_gateway_timeout,network_technical_error,0.718,manual_review,retry_cap_exceeded,,False,0.0
txn_005408,276.72,network_technical_error,network_technical_error,0.492,immediate_retry,,0.0,False,0.0
txn_002027,520.97,insufficient_funds,insufficient_funds,0.994,delayed_retry,,48.0,False,0.0
txn_005267,1468.06,insufficient_funds,insufficient_funds,0.994,delayed_retry,,48.0,False,0.0
txn_000523,1658.68,card_expired_invalid,card_expired_invalid,0.995,card_update_nudge,,0.0,False,0.0
txn_005581,1835.06,issuer_declined_generic,issuer_declined_generic,0.992,immediate_retry,,0.0,False,0.0
txn_005802,708.14,insufficient_funds,insufficient_funds,0.837,delayed_retry,,48.0,True,708.14
txn_002176,309.37,network_technical_error,network_technical_error,0.993,immediate_retry,,0.0,False,0.0
txn_004346,470.82,card_expired_invalid,card_expired_invalid,0.991,card_update_nudge,,0.0,True,470.82
txn_003708,3609.92,card_expired_invalid,insufficient_funds,0.412,manual_review,low_confidence_prediction,,False,0.0
txn_004641,983.43,risk_fraud_hold,issuer_declined_generic,0.448,manual_review,low_confidence_prediction,,False,0.0
txn_000721,720.36,risk_fraud_hold,insufficient_funds,0.476,delayed_retry,,48.0,False,0.0
txn_002087,445.16,insufficient_funds,insufficient_funds,0.991,delayed_retry,,48.0,False,0.0
txn_003157,279.86,issuer_declined_generic,issuer_declined_generic,0.993,immediate_retry,,0.0,False,0.0
txn_004232,837.54,risk_fraud_hold,risk_fraud_hold,0.987,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_001061,416.91,insufficient_funds,insufficient_funds,0.993,manual_review,retry_cap_exceeded,,False,0.0
txn_001188,1597.53,bank_gateway_timeout,network_technical_error,0.508,immediate_retry,,0.0,True,1597.53
txn_005713,314.74,card_expired_invalid,card_expired_invalid,0.987,card_update_nudge,,0.0,False,0.0
txn_003818,2416.54,network_technical_error,bank_gateway_timeout,0.72,immediate_retry,,0.0,False,0.0
txn_004875,860.65,insufficient_funds,insufficient_funds,0.864,delayed_retry,,48.0,False,0.0
txn_002961,1015.19,insufficient_funds,insufficient_funds,0.996,delayed_retry,,48.0,True,1015.19
txn_002951,317.06,network_technical_error,network_technical_error,0.994,immediate_retry,,0.0,True,317.06
txn_001377,865.41,insufficient_funds,issuer_declined_generic,0.459,immediate_retry,,0.0,False,0.0
txn_005717,1504.24,network_technical_error,network_technical_error,0.995,immediate_retry,,0.0,True,1504.24
txn_003043,122.62,insufficient_funds,insufficient_funds,0.998,delayed_retry,,48.0,False,0.0
txn_003680,905.62,bank_gateway_timeout,bank_gateway_timeout,0.71,immediate_retry,,0.0,False,0.0
txn_004694,843.08,bank_gateway_timeout,bank_gateway_timeout,0.721,immediate_retry,,0.0,False,0.0
txn_002716,62.44,card_expired_invalid,card_expired_invalid,0.988,card_update_nudge,,0.0,False,0.0
txn_003636,180.91,bank_gateway_timeout,bank_gateway_timeout,0.993,immediate_retry,,0.0,True,180.91
txn_000208,1135.78,insufficient_funds,insufficient_funds,0.994,delayed_retry,,48.0,True,1135.78
txn_001635,1404.07,bank_gateway_timeout,bank_gateway_timeout,0.622,immediate_retry,,0.0,False,0.0
txn_004870,2022.16,bank_gateway_timeout,bank_gateway_timeout,0.993,immediate_retry,,0.0,False,0.0
txn_003065,2144.33,card_expired_invalid,issuer_declined_generic,0.602,immediate_retry,,0.0,False,0.0
txn_003268,9934.33,risk_fraud_hold,issuer_declined_generic,0.494,immediate_retry,,0.0,False,0.0
txn_005422,2424.63,risk_fraud_hold,risk_fraud_hold,0.992,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_004150,664.06,insufficient_funds,insufficient_funds,0.991,delayed_retry,,48.0,False,0.0
txn_005709,384.17,network_technical_error,bank_gateway_timeout,0.514,immediate_retry,,0.0,False,0.0
txn_002505,887.38,issuer_declined_generic,issuer_declined_generic,0.6,immediate_retry,,0.0,False,0.0
txn_000164,1432.61,bank_gateway_timeout,bank_gateway_timeout,0.617,immediate_retry,,0.0,False,0.0
txn_005570,699.95,insufficient_funds,insufficient_funds,0.992,delayed_retry,,48.0,True,699.95
txn_005905,353.89,issuer_declined_generic,issuer_declined_generic,0.739,immediate_retry,,0.0,False,0.0
txn_005305,1248.21,insufficient_funds,insufficient_funds,0.994,delayed_retry,,48.0,True,1248.21
txn_004451,286.66,card_expired_invalid,card_expired_invalid,0.983,card_update_nudge,,0.0,False,0.0
txn_000286,2969.55,bank_gateway_timeout,bank_gateway_timeout,0.74,immediate_retry,,0.0,False,0.0
txn_004171,1657.59,card_expired_invalid,card_expired_invalid,0.994,card_update_nudge,,0.0,True,1657.59
txn_002715,165.95,risk_fraud_hold,risk_fraud_hold,0.989,manual_escalation,compliance_never_auto_retry,,True,165.95
txn_000553,313.51,network_technical_error,network_technical_error,0.787,immediate_retry,,0.0,True,313.51
txn_001336,462.72,risk_fraud_hold,risk_fraud_hold,0.996,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_001794,182.71,insufficient_funds,insufficient_funds,0.995,delayed_retry,,48.0,False,0.0
txn_000784,6548.04,issuer_declined_generic,issuer_declined_generic,0.992,immediate_retry,,0.0,False,0.0
txn_002843,786.43,insufficient_funds,insufficient_funds,0.994,delayed_retry,,48.0,True,786.43
txn_004299,485.19,insufficient_funds,insufficient_funds,0.996,delayed_retry,,48.0,False,0.0
txn_004863,270.33,risk_fraud_hold,risk_fraud_hold,0.993,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_005265,626.46,card_expired_invalid,card_expired_invalid,0.995,card_update_nudge,,0.0,False,0.0
txn_001480,114.18,insufficient_funds,insufficient_funds,0.993,delayed_retry,,48.0,True,114.18
txn_003054,856.93,insufficient_funds,insufficient_funds,0.993,delayed_retry,,48.0,False,0.0
txn_002105,2249.0,network_technical_error,network_technical_error,0.994,immediate_retry,,0.0,True,2249.0
txn_002912,1382.39,insufficient_funds,insufficient_funds,0.833,delayed_retry,,48.0,False,0.0
txn_004194,39.21,insufficient_funds,insufficient_funds,0.857,delayed_retry,,48.0,False,0.0
txn_004993,840.93,network_technical_error,network_technical_error,0.614,immediate_retry,,0.0,False,0.0
txn_001025,383.07,network_technical_error,network_technical_error,0.557,immediate_retry,,0.0,False,0.0
txn_000831,1018.21,network_technical_error,network_technical_error,0.671,immediate_retry,,0.0,True,1018.21
txn_005872,1608.33,network_technical_error,bank_gateway_timeout,0.661,immediate_retry,,0.0,True,1608.33
txn_003196,4101.88,network_technical_error,bank_gateway_timeout,0.848,immediate_retry,,0.0,True,4101.88
txn_000178,1578.15,issuer_declined_generic,issuer_declined_generic,0.987,immediate_retry,,0.0,True,1578.15
txn_001721,5425.86,network_technical_error,network_technical_error,0.529,immediate_retry,,0.0,True,5425.86
txn_005816,199.04,insufficient_funds,insufficient_funds,0.997,delayed_retry,,48.0,False,0.0
txn_004964,1438.63,insufficient_funds,insufficient_funds,0.993,delayed_retry,,48.0,False,0.0
txn_005668,160.12,insufficient_funds,insufficient_funds,0.992,manual_review,retry_cap_exceeded,,False,0.0
txn_003807,875.85,issuer_declined_generic,issuer_declined_generic,0.991,immediate_retry,,0.0,False,0.0
txn_005609,2557.6,card_expired_invalid,card_expired_invalid,0.993,card_update_nudge,,0.0,True,2557.6
txn_003873,720.91,insufficient_funds,insufficient_funds,0.991,delayed_retry,,48.0,False,0.0
txn_001278,1505.54,network_technical_error,bank_gateway_timeout,0.837,immediate_retry,,0.0,False,0.0
txn_000960,1271.15,network_technical_error,bank_gateway_timeout,0.694,immediate_retry,,0.0,False,0.0
txn_005457,77.76,insufficient_funds,issuer_declined_generic,0.365,manual_review,low_confidence_prediction,,False,0.0
txn_002803,1276.68,insufficient_funds,insufficient_funds,0.693,delayed_retry,,48.0,False,0.0
txn_005191,3916.48,card_expired_invalid,card_expired_invalid,0.989,card_update_nudge,,0.0,False,0.0
txn_004718,321.97,card_expired_invalid,insufficient_funds,0.408,manual_review,low_confidence_prediction,,False,0.0
txn_001209,2065.67,card_expired_invalid,card_expired_invalid,0.989,card_update_nudge,,0.0,False,0.0
txn_001176,2260.91,bank_gateway_timeout,bank_gateway_timeout,0.745,immediate_retry,,0.0,False,0.0
txn_003481,3049.59,issuer_declined_generic,insufficient_funds,0.84,delayed_retry,,48.0,False,0.0
txn_002447,1989.28,issuer_declined_generic,risk_fraud_hold,0.327,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_003829,972.12,insufficient_funds,insufficient_funds,0.994,delayed_retry,,48.0,False,0.0
txn_005728,1080.52,risk_fraud_hold,risk_fraud_hold,0.993,manual_escalation,compliance_never_auto_retry,,True,1080.52
txn_004137,483.46,bank_gateway_timeout,bank_gateway_timeout,0.993,immediate_retry,,0.0,True,483.46
txn_002528,392.44,network_technical_error,network_technical_error,0.992,immediate_retry,,0.0,True,392.44
txn_002545,400.69,card_expired_invalid,card_expired_invalid,0.986,card_update_nudge,,0.0,True,400.69
txn_002720,1685.98,network_technical_error,network_technical_error,0.652,immediate_retry,,0.0,False,0.0
txn_003368,2237.91,insufficient_funds,insufficient_funds,0.878,delayed_retry,,48.0,True,2237.91
txn_004753,2113.38,insufficient_funds,insufficient_funds,0.995,delayed_retry,,48.0,True,2113.38
txn_004988,273.86,network_technical_error,network_technical_error,0.992,immediate_retry,,0.0,True,273.86
txn_004936,530.56,insufficient_funds,insufficient_funds,0.886,delayed_retry,,48.0,True,530.56
txn_003962,239.4,insufficient_funds,insufficient_funds,0.993,delayed_retry,,48.0,False,0.0
txn_001314,4173.58,card_expired_invalid,card_expired_invalid,0.993,card_update_nudge,,0.0,False,0.0
txn_005256,1397.47,issuer_declined_generic,issuer_declined_generic,0.988,manual_review,retry_cap_exceeded,,False,0.0
txn_004063,602.81,card_expired_invalid,card_expired_invalid,0.993,card_update_nudge,,0.0,True,602.81
txn_001084,815.78,issuer_declined_generic,insufficient_funds,0.956,delayed_retry,,48.0,False,0.0
txn_001689,759.83,insufficient_funds,insufficient_funds,0.994,delayed_retry,,48.0,True,759.83
txn_002297,395.87,insufficient_funds,insufficient_funds,0.997,delayed_retry,,48.0,False,0.0
txn_002983,1272.98,insufficient_funds,card_expired_invalid,0.456,card_update_nudge,,0.0,False,0.0
txn_003225,835.33,issuer_declined_generic,issuer_declined_generic,0.991,manual_review,retry_cap_exceeded,,False,0.0
txn_000919,1054.78,card_expired_invalid,card_expired_invalid,0.995,card_update_nudge,,0.0,True,1054.78
txn_005321,1766.92,card_expired_invalid,card_expired_invalid,0.994,card_update_nudge,,0.0,True,1766.92
txn_005001,1312.96,network_technical_error,network_technical_error,0.992,immediate_retry,,0.0,True,1312.96
txn_005504,808.65,issuer_declined_generic,issuer_declined_generic,0.997,immediate_retry,,0.0,True,808.65
txn_004294,1387.28,insufficient_funds,insufficient_funds,0.993,delayed_retry,,48.0,True,1387.28
txn_004358,1107.95,risk_fraud_hold,risk_fraud_hold,0.993,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_002826,198.39,card_expired_invalid,card_expired_invalid,0.362,manual_review,low_confidence_prediction,,False,0.0
txn_001982,127.88,insufficient_funds,insufficient_funds,0.99,delayed_retry,,48.0,True,127.88
txn_002128,280.84,card_expired_invalid,card_expired_invalid,0.994,card_update_nudge,,0.0,False,0.0
txn_004853,159.66,insufficient_funds,insufficient_funds,0.763,delayed_retry,,48.0,True,159.66
txn_003144,220.26,network_technical_error,network_technical_error,0.994,immediate_retry,,0.0,True,220.26
txn_004610,1270.8,bank_gateway_timeout,bank_gateway_timeout,0.992,immediate_retry,,0.0,True,1270.8
txn_003292,131.41,bank_gateway_timeout,bank_gateway_timeout,0.992,immediate_retry,,0.0,True,131.41
txn_004928,1223.79,insufficient_funds,insufficient_funds,0.787,delayed_retry,,48.0,False,0.0
txn_005228,1790.53,bank_gateway_timeout,bank_gateway_timeout,0.995,immediate_retry,,0.0,False,0.0
txn_003384,1525.23,risk_fraud_hold,risk_fraud_hold,0.988,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_004884,143.51,insufficient_funds,insufficient_funds,0.995,delayed_retry,,48.0,False,0.0
txn_000117,556.63,risk_fraud_hold,risk_fraud_hold,0.987,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_000435,915.3,issuer_declined_generic,insufficient_funds,0.847,delayed_retry,,48.0,False,0.0
txn_005320,451.08,risk_fraud_hold,risk_fraud_hold,0.996,manual_escalation,compliance_never_auto_retry,,True,451.08
txn_001546,1382.61,network_technical_error,network_technical_error,0.993,immediate_retry,,0.0,True,1382.61
txn_004035,838.5,network_technical_error,bank_gateway_timeout,0.626,immediate_retry,,0.0,True,838.5
txn_000645,1439.15,card_expired_invalid,card_expired_invalid,0.99,card_update_nudge,,0.0,False,0.0
txn_001231,1060.29,issuer_declined_generic,issuer_declined_generic,0.432,manual_review,low_confidence_prediction,,False,0.0
txn_004660,288.78,insufficient_funds,insufficient_funds,0.992,delayed_retry,,48.0,False,0.0
txn_005834,162.08,issuer_declined_generic,issuer_declined_generic,0.995,immediate_retry,,0.0,False,0.0
txn_005395,1660.86,bank_gateway_timeout,bank_gateway_timeout,0.813,immediate_retry,,0.0,True,1660.86
txn_005587,872.59,bank_gateway_timeout,bank_gateway_timeout,0.992,immediate_retry,,0.0,True,872.59
txn_000019,2093.46,insufficient_funds,insufficient_funds,0.917,delayed_retry,,48.0,True,2093.46
txn_004119,13892.82,insufficient_funds,insufficient_funds,0.995,delayed_retry,,48.0,False,0.0
txn_004094,124.67,issuer_declined_generic,issuer_declined_generic,0.49,immediate_retry,,0.0,False,0.0
txn_003370,786.46,risk_fraud_hold,risk_fraud_hold,0.993,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_005738,4632.46,risk_fraud_hold,issuer_declined_generic,0.474,immediate_retry,,0.0,False,0.0
txn_005752,986.41,issuer_declined_generic,issuer_declined_generic,0.995,manual_review,retry_cap_exceeded,,False,0.0
txn_001562,2562.78,bank_gateway_timeout,bank_gateway_timeout,0.993,manual_review,retry_cap_exceeded,,False,0.0
txn_005617,1438.87,card_expired_invalid,card_expired_invalid,0.994,card_update_nudge,,0.0,False,0.0
txn_000024,3027.83,card_expired_invalid,card_expired_invalid,0.996,manual_review,retry_cap_exceeded,,False,0.0
txn_004062,1457.92,bank_gateway_timeout,bank_gateway_timeout,0.835,immediate_retry,,0.0,True,1457.92
txn_000418,419.24,risk_fraud_hold,risk_fraud_hold,0.993,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_005692,603.23,bank_gateway_timeout,bank_gateway_timeout,0.994,immediate_retry,,0.0,True,603.23
txn_000600,617.07,network_technical_error,network_technical_error,0.708,immediate_retry,,0.0,True,617.07
txn_001525,314.76,issuer_declined_generic,issuer_declined_generic,0.992,immediate_retry,,0.0,False,0.0
txn_002705,1069.54,issuer_declined_generic,insufficient_funds,0.826,delayed_retry,,48.0,False,0.0
txn_005309,886.6,network_technical_error,network_technical_error,0.993,immediate_retry,,0.0,True,886.6
txn_004955,1289.65,bank_gateway_timeout,bank_gateway_timeout,0.992,immediate_retry,,0.0,False,0.0
txn_004495,850.99,insufficient_funds,insufficient_funds,0.782,manual_review,retry_cap_exceeded,,False,0.0
txn_004270,1566.38,insufficient_funds,insufficient_funds,0.835,delayed_retry,,48.0,False,0.0
txn_004919,248.06,bank_gateway_timeout,bank_gateway_timeout,0.994,immediate_retry,,0.0,False,0.0
txn_003003,84.95,card_expired_invalid,card_expired_invalid,0.996,card_update_nudge,,0.0,False,0.0
txn_004445,440.3,risk_fraud_hold,risk_fraud_hold,0.99,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_002906,1002.65,bank_gateway_timeout,bank_gateway_timeout,0.781,immediate_retry,,0.0,True,1002.65
txn_001276,1751.61,issuer_declined_generic,issuer_declined_generic,0.99,immediate_retry,,0.0,True,1751.61
txn_002468,1733.67,risk_fraud_hold,risk_fraud_hold,0.983,manual_escalation,compliance_never_auto_retry,,True,1733.67
txn_002857,373.73,bank_gateway_timeout,bank_gateway_timeout,0.992,immediate_retry,,0.0,False,0.0
txn_005914,730.16,insufficient_funds,insufficient_funds,0.715,delayed_retry,,48.0,True,730.16
txn_003791,2265.65,network_technical_error,network_technical_error,0.994,immediate_retry,,0.0,True,2265.65
txn_002496,1444.04,issuer_declined_generic,issuer_declined_generic,0.625,immediate_retry,,0.0,False,0.0
txn_000999,603.87,card_expired_invalid,card_expired_invalid,0.99,card_update_nudge,,0.0,False,0.0
txn_002415,7361.48,insufficient_funds,insufficient_funds,0.9,delayed_retry,,48.0,True,7361.48
txn_002718,642.99,bank_gateway_timeout,bank_gateway_timeout,0.994,immediate_retry,,0.0,False,0.0
txn_002143,1613.55,insufficient_funds,insufficient_funds,0.95,delayed_retry,,48.0,False,0.0
txn_001001,2388.52,issuer_declined_generic,issuer_declined_generic,0.989,immediate_retry,,0.0,True,2388.52
txn_005410,473.65,insufficient_funds,insufficient_funds,0.484,delayed_retry,,48.0,False,0.0
txn_004165,3236.42,insufficient_funds,issuer_declined_generic,0.462,immediate_retry,,0.0,False,0.0
txn_004568,2136.41,network_technical_error,network_technical_error,0.993,immediate_retry,,0.0,False,0.0
txn_001712,2956.79,issuer_declined_generic,issuer_declined_generic,0.992,immediate_retry,,0.0,False,0.0
txn_004010,5994.77,issuer_declined_generic,issuer_declined_generic,0.993,immediate_retry,,0.0,False,0.0
txn_005679,299.01,bank_gateway_timeout,bank_gateway_timeout,0.994,immediate_retry,,0.0,True,299.01
txn_004894,618.92,network_technical_error,network_technical_error,0.992,immediate_retry,,0.0,True,618.92
txn_001853,2474.17,card_expired_invalid,card_expired_invalid,0.995,card_update_nudge,,0.0,False,0.0
txn_005656,728.29,bank_gateway_timeout,bank_gateway_timeout,0.993,immediate_retry,,0.0,True,728.29
txn_003866,734.3,risk_fraud_hold,risk_fraud_hold,0.996,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_004892,1030.08,insufficient_funds,insufficient_funds,0.994,delayed_retry,,48.0,True,1030.08
txn_003532,381.83,issuer_declined_generic,insufficient_funds,0.453,delayed_retry,,48.0,False,0.0
txn_005481,3218.07,bank_gateway_timeout,bank_gateway_timeout,0.886,immediate_retry,,0.0,False,0.0
txn_003555,304.95,bank_gateway_timeout,network_technical_error,0.754,manual_review,retry_cap_exceeded,,False,0.0
txn_004564,383.37,risk_fraud_hold,risk_fraud_hold,0.994,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_000057,336.94,insufficient_funds,insufficient_funds,0.995,delayed_retry,,48.0,False,0.0
txn_001183,2435.74,network_technical_error,bank_gateway_timeout,0.791,immediate_retry,,0.0,False,0.0
txn_004979,147.12,card_expired_invalid,card_expired_invalid,0.991,card_update_nudge,,0.0,True,147.12
txn_005959,619.47,risk_fraud_hold,risk_fraud_hold,0.991,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_005714,621.0,insufficient_funds,insufficient_funds,0.996,delayed_retry,,48.0,True,621.0
txn_004940,1208.19,bank_gateway_timeout,bank_gateway_timeout,0.994,immediate_retry,,0.0,False,0.0
txn_002823,3553.24,issuer_declined_generic,issuer_declined_generic,0.457,immediate_retry,,0.0,True,3553.24
txn_000826,2396.66,issuer_declined_generic,issuer_declined_generic,0.995,immediate_retry,,0.0,False,0.0
txn_000368,597.09,network_technical_error,network_technical_error,0.636,immediate_retry,,0.0,True,597.09
txn_005255,6243.18,insufficient_funds,insufficient_funds,0.995,delayed_retry,,48.0,False,0.0
txn_004984,1367.24,insufficient_funds,insufficient_funds,0.601,delayed_retry,,48.0,False,0.0
txn_003437,623.27,risk_fraud_hold,issuer_declined_generic,0.437,manual_review,low_confidence_prediction,,False,0.0
txn_004215,479.28,issuer_declined_generic,issuer_declined_generic,0.39,manual_review,low_confidence_prediction,,False,0.0
txn_003275,484.7,insufficient_funds,insufficient_funds,0.994,delayed_retry,,48.0,False,0.0
txn_001494,143.65,bank_gateway_timeout,bank_gateway_timeout,0.995,manual_review,retry_cap_exceeded,,False,0.0
txn_003232,1477.34,issuer_declined_generic,insufficient_funds,0.36,manual_review,low_confidence_prediction,,False,0.0
txn_005027,1893.46,bank_gateway_timeout,bank_gateway_timeout,0.727,immediate_retry,,0.0,True,1893.46
txn_000275,149.19,insufficient_funds,insufficient_funds,0.997,manual_review,retry_cap_exceeded,,False,0.0
txn_004285,2459.63,bank_gateway_timeout,bank_gateway_timeout,0.994,immediate_retry,,0.0,False,0.0
txn_005177,267.96,card_expired_invalid,card_expired_invalid,0.99,card_update_nudge,,0.0,False,0.0
txn_005295,747.54,card_expired_invalid,issuer_declined_generic,0.456,immediate_retry,,0.0,False,0.0
txn_005444,6510.92,issuer_declined_generic,issuer_declined_generic,0.993,immediate_retry,,0.0,False,0.0
txn_000262,366.49,bank_gateway_timeout,bank_gateway_timeout,0.992,immediate_retry,,0.0,True,366.49
txn_005931,85.78,issuer_declined_generic,insufficient_funds,0.524,delayed_retry,,48.0,False,0.0
txn_004518,414.73,risk_fraud_hold,risk_fraud_hold,0.996,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_000026,647.69,insufficient_funds,insufficient_funds,0.763,delayed_retry,,48.0,True,647.69
txn_001051,997.24,issuer_declined_generic,issuer_declined_generic,0.988,immediate_retry,,0.0,False,0.0
txn_001683,583.73,bank_gateway_timeout,bank_gateway_timeout,0.503,immediate_retry,,0.0,True,583.73
txn_001323,7204.48,issuer_declined_generic,issuer_declined_generic,0.994,immediate_retry,,0.0,False,0.0
txn_003963,1721.04,insufficient_funds,card_expired_invalid,0.323,manual_review,low_confidence_prediction,,False,0.0
txn_001865,2636.63,issuer_declined_generic,issuer_declined_generic,0.988,immediate_retry,,0.0,False,0.0
txn_005610,2438.55,issuer_declined_generic,issuer_declined_generic,0.994,immediate_retry,,0.0,False,0.0
txn_002935,294.82,risk_fraud_hold,risk_fraud_hold,0.996,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_004931,165.0,issuer_declined_generic,insufficient_funds,0.583,delayed_retry,,48.0,False,0.0
txn_003299,740.57,bank_gateway_timeout,bank_gateway_timeout,0.702,immediate_retry,,0.0,False,0.0
txn_003036,1181.21,card_expired_invalid,card_expired_invalid,0.992,manual_review,retry_cap_exceeded,,False,0.0
txn_002904,415.84,insufficient_funds,insufficient_funds,0.996,delayed_retry,,48.0,True,415.84
txn_000074,127.39,network_technical_error,network_technical_error,0.993,immediate_retry,,0.0,True,127.39
txn_000097,1620.84,insufficient_funds,issuer_declined_generic,0.548,immediate_retry,,0.0,False,0.0
txn_000299,1465.37,issuer_declined_generic,issuer_declined_generic,0.992,immediate_retry,,0.0,False,0.0
txn_003473,249.16,risk_fraud_hold,risk_fraud_hold,0.994,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_001742,537.63,insufficient_funds,insufficient_funds,0.862,delayed_retry,,48.0,True,537.63
txn_000493,2707.59,insufficient_funds,insufficient_funds,0.996,delayed_retry,,48.0,True,2707.59
txn_001410,181.03,insufficient_funds,insufficient_funds,0.995,delayed_retry,,48.0,False,0.0
txn_000375,1130.37,bank_gateway_timeout,bank_gateway_timeout,0.6,immediate_retry,,0.0,False,0.0
txn_003868,897.21,insufficient_funds,insufficient_funds,0.995,delayed_retry,,48.0,True,897.21
txn_001948,2193.74,card_expired_invalid,card_expired_invalid,0.993,card_update_nudge,,0.0,False,0.0
txn_004082,1283.45,issuer_declined_generic,insufficient_funds,0.514,delayed_retry,,48.0,False,0.0
